id,video_length,title,description,published,tag_count,view_count,like_count,dislike_count,comment_count
GuMKiaJf1hQ,0 days 00:10:00,2021肌酸攻略！健身必備的肌酸該如何選擇？2個重點告訴你肌酸該吃多少！,"【資訊更正】影片中口誤肌酸1公斤300元，是我趁電商優惠時購買的，價格是500公克300元，寫些。

許多有健身習慣的人，除了高蛋白以外，也會吃一些補給品來增加自己的運動表現。
肌酸是所有補給品中，我最推薦給大家的，除了可以有效的讓自己提升力量外，對於爆發力與肌肉修復也有很好的效果。
想知道肌酸有哪些種類是棒的、肌酸平時該怎麼補充，推薦各位就給他看下去，寫些。

【Peeta Protein】
黑糖拿鐵高蛋白這邊買： https://mart.peeta.tw/
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片，更多Peeta：
►我的Instagram很迷因：https://www.instagram.com/peeta.gege/
►我的網站很多文章：https://www.peeta.tw/
►我的健身房很專業：https://www.peeta.tw/fitness/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我的乳清很好喝：https://mart.peeta.tw/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s",2021-01-14 12:30:04+00:00,0,120130,2263,0,159
K8dPyD216Ww,0 days 00:13:39,蓋伊腸胃不好是怎麼安排飲食的？｜簡單電鍋健身料理教學｜ Ft. @guy1224【Peeta開箱你冰箱 #3】,"蓋伊是我來台北後、很常一起拍片的健人，回想起過去我們拍過的主題，
躲過貓貓、打過躲避球、致敬過Kobe、吃過大份量餐點，情感真的特別濃厚。

今天我們來一探蓋伊的冰箱都裝些什麼、腸胃不太好的他是如何安排自己的飲食的；
也分享給大家如果你外宿不好備餐，只有電鍋等簡易器材的話，
能怎麼準備增肌減脂的健康料理，寫些。

和蓋伊一起致敬Kobe：https://youtu.be/RSCcFtmKzfc
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片，更多Peeta：
►我的Instagram很迷因：https://www.instagram.com/peeta.gege/
►我的網站很多文章：https://www.peeta.tw/
►我的健身房很專業：https://www.peeta.tw/fitness/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我的乳清很好喝：https://mart.peeta.tw/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s",2021-01-10 12:30:04+00:00,0,216599,3521,0,160
vOgA97h7fOw,0 days 00:21:03,30000卡挑戰｜我的腹肌直接消失！50萬訂閱感謝祭  Ft. @rayduenglish  @happyariel @DaChien @HowHowEat @guy1224 @helloiamhook,"特別感謝 @rayduenglish 、@happyariel Shine、@DaChien、@HowHowEat、@guy1224、@helloiamhook 當天的協助，要是沒有他們，這30000大卡的挑戰不會成功！ 

2020是令人難忘的一年，發生了很多事情，
有些是不好的、但也有好的事情也不斷在發生。
頻道順利破了50萬訂閱、有了年度大企劃3萬大卡挑戰，
認識了很多YouTuber朋友、影片嘗試了許多之前沒嘗試過的主題，
最重要的是，謝謝大家一路以來的支持！
我們會持續推出好的內容給大家的，成為大家最棒的好肌友！

60萬訂閱好像快到了，大家想看什麼？留言告訴我
寫些。
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片，更多Peeta：
►我的Instagram很迷因：https://www.instagram.com/peeta.gege/
►我的網站很多文章：https://www.peeta.tw/
►我的健身房很專業：https://www.peeta.tw/fitness/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我的乳清很好喝：https://mart.peeta.tw/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s",2021-01-03 12:30:03+00:00,0,1011994,13709,0,572
ziIe0n3I0qQ,0 days 00:08:25,運動前後吃***反而讓你無法順利增肌、無法增加運動表現？,"【Peeta Protein 2020聖誕優惠】
折扣碼：2020XMAS
滿千95折，滿兩千9折
活動期限：2020/12/23 - 2020/12/31
購買連結：https://mart.peeta.tw/

無論你在減脂期、增肌期，微量營養素的攝取是很重要的，仿間也出現許多營養品的選擇給大家挑選，但如果你常在健身前後補充的話，我建議可以看看今天的影片，或許你會有新的體悟，可以嘗試看看，寫些。
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片，更多Peeta：
►我的Instagram：https://www.instagram.com/peeta.gege/
►我的網站很多文章：https://www.peeta.tw/
►我的健身房很專業：https://www.peeta.tw/fitness/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我的乳清很好喝：https://mart.peeta.tw/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s",2020-12-27 12:30:03+00:00,0,98616,1645,0,78
Rvq8NUGwflk,0 days 00:11:54,路易莎LOUISA減脂食物大評比｜下午茶兩大口訣分享、客製化餐點推薦！【最棒VS最爛大評比 #7】,"最近觀察到很多上班族買午餐、下午茶點心時不只會選擇便利商店或便當店，
路易莎咖啡LOUISA COFFEE的品項種類很多、取得也快速，到了中午、下午人潮不少。
工作時我都喜歡來一杯路易莎咖啡LOUISA COFFEE的完美日曬耶加雪菲，
微微的果酸味特別的香，也讓我更有精神。
路易莎有些品項是很不錯的，但有些地雷可能會讓你變胖、減肥不順，
我們就給他看下去，
寫些。

對了，這是我們健身房的營養師Tom，如果你想請他讓你的身材更好，
可以來我的健身工作室找他：https://www.peeta.tw/fitness/
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片，更多Peeta：
►我的Instagram很迷因：https://www.instagram.com/peeta.gege/
►我的網站很多文章：https://www.peeta.tw/
►我的健身房很專業：https://www.peeta.tw/fitness/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我的乳清很好喝：https://mart.peeta.tw/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s",2020-12-20 12:30:04+00:00,0,80394,1582,0,96
zbvLkqPt1W4,0 days 00:11:58,全家便利商店減脂食物大評比｜5種適合減脂的搭配方法！最好吃的即食雞胸肉口味是？【最棒VS最爛大評比 #6】,"【Peeta Protein】全效型高蛋白 
🔥即刻購買：https://bit.ly/37dV4kR

從上次7-11減脂食物大評比推出後，很多觀眾敲碗想看全家的版本，
皇天不負苦心人，我們就立刻安排全家便利商店的一集給大家看！
全家比起7-11，健康餐盒的種類更多、有幾款也更好吃，推薦大家可以偶爾交替著吃。
我最不推薦的是清酒蒸蛤蛤蜊飯糰，因為我怕你們買了我就買不到了！
寫些。

還想看我評比甚麼主題，歡迎留言告訴我，我來告訴你什麼最爛、什麼最棒！
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片，更多Peeta：
►我的Instagram很迷因：https://www.instagram.com/peeta.gege/
►我的網站很多文章：https://www.peeta.tw/
►我的健身房很專業：https://www.peeta.tw/fitness/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我的乳清很好喝：https://mart.peeta.tw/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s",2020-12-13 12:30:04+00:00,0,191061,3788,0,183
mBlL1mAYZdM,0 days 00:11:52,49天有辦法讓身材變好？緊急增肌減脂計畫｜拯救腹肌與二頭,"今天介紹的是Solo在下定決心參加IFBB的時候，
面對只剩下倒數七週的訓練和飲食方法，目的很簡單，
是為了讓你短期身材大轉變而安排出來的，對於你落後的肌群非常有幫助。
至於有氧做爆，在短期是一定有幫助，只是減完之後一定也會復胖比較快，
所以建議大家要拿捏一下，寫些

Solo訓練課表：https://bit.ly/376fsEo

【Peeta Protein】全效型高蛋白粉正式上線：
https://mart.peeta.tw

追蹤IG，不錯過第一手資訊：https://www.instagram.com/peetamart/

影片中7週變身的Solo：https://www.instagram.com/solosu57/
最近還開了YouTube頻道：https://www.youtube.com/channel/UC_1penExbRcXdGH4VXEYf_w
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片
►我的IG：https://www.instagram.com/peeta.gege/
►我的網站很好看：https://www.peeta.tw/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我寫的文章很專業：https://www.peeta.tw/category/workout/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

折扣碼專區(折扣碼：peeta)
►Team Joined衣服：https://goo.gl/skHLea
►原味時代：https://lihi.cc/YnkaE 
►運動吃蛋白 : http://bit.ly/2J6RCy6",2020-12-10 12:30:13+00:00,0,296905,4342,0,152
u4_skLzttyQ,0 days 00:11:47,外食族們的健康我來扛 ！Peeta TakeTake健康餐開幕！減脂餐/增肌餐都給他點下去,"TakeTake 開幕週年雙重慶 Part 1
凡12/07~12/12期間：
1.內用、外帶皆享9折優惠
2.Uber Eats訂餐時於備註區填寫祝賀詞，即贈舒肥溫泉蛋一顆
3.現場購買時只要追蹤Peeta TakeTake IG帳號、發布限時動態並標記，即贈舒肥雞胸肉100g（口味隨機無指定）

*第3項內容Instagram帳號需為公開帳號
*主辦單位保有最終修改、變更、活動解釋及取消本活動之權利，如有更動將以Peeta TakeTake粉專、IG公布為主

之後的優惠資訊請追蹤我們IG才不會錯過！：https://www.instagram.com/peeta.taketake/
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片
►我的IG：https://www.instagram.com/peeta.gege/
►我的網站很好看：https://www.peeta.tw/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我寫的文章很專業：https://www.peeta.tw/category/workout/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

折扣碼專區(折扣碼：peeta)
►Team Joined衣服：https://goo.gl/skHLea
►原味時代：https://lihi.cc/YnkaE 
►運動吃蛋白 : http://bit.ly/2J6RCy6",2020-12-06 12:30:05+00:00,0,48890,993,0,129
cdGM59GQNGk,0 days 00:13:59,五款減脂增肌期都適合的健康綠拿鐵，低碳日竟然可以吃冰淇淋！ ｜Ft. Vitamix,"自從有了這台Vitamix A3500i之後，每天都會打一杯濃濃的果昔來喝，
主要是因為把這些營養密度高的東西打在一起喝下去感覺很健康！
製作時間大概就是一分鐘而已，又可以自動清洗，超適合我這種懶人。
我自己最愛的是影片中最後一個，超低卡高蛋白冰淇淋，
飽足感滿分、好吃又營養，超適合減脂期間撫慰心情的。
推薦大家可以購買下去，寫些！

各項食譜Timecode，各位可以學起來！
00:32低碳減脂果昔
03:49練後增肌果昔
06:39杏仁醬
07:18中碳減脂果昔
08:51超級增肌冰沙
11:11超低卡高蛋白冰淇淋


【Peeta獨家好禮組合】
Vitamix A3500i：https://p2.groupbuyforms.tw/qssi9

#Vitamix #A3500i #超跑級調理機 #增肌減脂 #大侑Diet-U
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片
►我的IG：https://www.instagram.com/peeta.gege/
►我的網站很好看：https://www.peeta.tw/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我寫的文章很專業：https://www.peeta.tw/category/workout/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

折扣碼專區(折扣碼：peeta)
►Team Joined衣服：https://goo.gl/skHLea
►原味時代：https://lihi.cc/YnkaE 
►運動吃蛋白 : http://bit.ly/2J6RCy6",2020-12-03 12:30:03+00:00,0,40689,826,0,65
NuYgKV8rAmQ,0 days 00:13:25,May的冰箱跟本人一樣辣？開心當吃貨也能有好身材！ Ft. @MayFit8572  【Peeta開箱你冰箱 #2】,"相信大家都知道，@MayFit8572 是號稱講話速度和我一樣的女健身網紅，
但廚藝就不一定了，我在料理界縱橫沙場這麼久，第一次遇到有人挑戰我的成名料理
究竟May端出了甚麼料理要讓我嘗試，就給他看下去。

來跟May拍片的這天感觸很深，
有些人想要維持好的身材、怕自己減脂減太慢，就會非常嚴格面對自己每日的飲食內容，
而忘記了照顧到自己的心情，讓自己日常生活的心情不好、在減脂的時候有很多壓力。
但May除了設定自己的目標之餘，也會吃一點讓自己開心的東西，讓生活達到一個平衡，
在追求目標的同時也有更多動力能持續下去，推薦給大家參考，
寫些。
- - -
訂閱+開啟小鈴鐺，不錯過每隻精彩的影片
►我的IG：https://www.instagram.com/peeta.gege/
►我的網站很好看：https://www.peeta.tw/
►我的餐廳很好吃：https://taketake.peeta.tw/
►我寫的文章很專業：https://www.peeta.tw/category/workout/

🎬人氣影片🎬
►減脂系列影片：https://goo.gl/pnocPT
►女性好體態關鍵：https://goo.gl/bQLZ7D
►重訓課表分享：https://goo.gl/PYs3vq
►一天吃一萬卡：https://goo.gl/YNUk5s

折扣碼專區(折扣碼：peeta)
►Team Joined衣服：https://goo.gl/skHLea
►原味時代：https://lihi.cc/YnkaE 
►運動吃蛋白 : http://bit.ly/2J6RCy6",2020-11-29 12:30:02+00:00,0,291635,4119,0,205
NjS4gkVzcZ8,0 days 00:03:25,媽的天兵 feat.黃大謙 David Huang （non-Official Music Video）,"【開啟CC字幕】
希望大家都能像大謙一樣健身下去，變壯後罵爆身邊的天兵。
這個影片是我們每個人突破自我，所產出的MV。希望大家會喜歡，寫些打家。

影像Credit
主演｜Peeta / 黃大謙
導演 Director｜SoLo大乾哥
監製 Executive Producer｜相撲王漢普頓
製片 Producer｜邱子芸Eleanor
製片助理 Production Assistant｜林珈伃 Sharon / 蘇靚  Jing su
攝影師 DoP｜林俊文 JUNWEN LIN / SoLo大乾哥
攝影助理 AC｜吳楚喬WCC
燈光師 Gaffer｜曾鈺展 Yu Chan Zeng
燈光助理 Best Boy｜陳陽 YANG CHEN / 朱家葆 BryanChu / 陳煒傑 Chen Wei Chieh
剪接 Editor｜SoLo大乾哥
調光調色 Colorist｜SoLo大乾哥
側拍｜蔣昕志Ray Jiang
特效｜李立宇Jason
群眾演員｜炒飯 潘朝煥 / 阿宏 江宇宏 / 李沅翰Luke / 李政佑Jason / 董愛 /  林岳keter / X／髮婆 / Roger Huang

音樂Credit
出品/監製 Published ｜PressPlay
製作人 Producer｜吳奕宏、黃大謙
編曲 Arrangement｜吳奕宏
和聲編寫 Chorus Arrangement｜吳奕宏 / 黃大謙
和聲 Chorus｜黃大謙
錄音師 Recording Engineer｜吳奕宏
混音師 Mix Engineer｜吳奕宏
錄音室 Tracking Studio｜Playroom

特別感謝 Special Thanks:  147漆彈主題樂園 / 神龍變裝 / 一盞 EthanYIJAN

Solo：https://www.instagram.com/solosu57/
吳奕宏：https://www.instagram.com/darthskywalker777/
- - - - - - - - - - - - - - - - - - - - - - - - - - - -
大家好這裡是Peeta葛格
大家好我是黃大謙

媽的 天兵
班長說話沒有一個在聽
做點差事每個都在神隱 
姿勢歪七扭八當成你家客廳

叫你踏步 你卻在那跳舞
一群白目 沒事就在申訴
你各位過太爽 罵不得教不得  
就標準草莓族  根本就吃不了苦 

欸
莫名其妙 亂七八糟 笑什麼笑 (還笑)
跑步裝痛 百無一用 動什麼動 (還動)
全副武裝床前就定位
不能罰因為你是小寶貝

臉皮比鋼板還要厚
品行比床板還要破
腦洞最大的六洞勾
真想拿刺刀往你身上捅

鑑測 is a joke
裝個樣子都不會做
你問為什麼
因為他是媽的天兵

媽的天兵
腦袋打了鋼釘
出來發神經還不如躺在寢室裝病
煙蒂塞在花盆裡
自以為自己很聰明
出了社會你什麼都不行
腦袋太破你需要貼個補丁

媽的天兵
腦子傻不拎叮
出來少根筋
還不如滾回家裡待命
停止你犯蠢的小聰明
滾回你的天馬行星
報告班長他需要被隔離
他來這裡散播愚蠢的疾病

第三個禮拜就開始裝病
裝睡的人叫不醒
班頭出列清查人數
怎麼還少個小迷糊
Where he go. I don’t know
可能躲在被窩
玩著床板下的iPhone
出事別想怪我
It ain’t my fault

他在頂樓抽菸 還被班長發現
站在空地被訓誡真是丟人現眼

行軍時蹣跚的腳步
打球前恢復神速
臉皮厚度突破大會紀錄
吃不了苦 他就是這麼荒謬

不要跟我裝熟
行進時閉嘴不要跟我聊天
就你的腳在拖
害全隊又要重走一遍
真是他媽的浪費我的時間 浪費我的時間

也許是我太規矩
也許班長太嚴厲
也許擺在對的地點他也能發揮潛力

每個人都有適合自己的環境
資收班出列
麻煩把他放到垃圾間

媽的天兵
腦袋打了鋼釘
出來發神經還不如躺在寢室裝病
煙蒂塞在花盆裡
自以為自己很聰明
出了社會你什麼都不行
腦袋太破你需要貼個補丁

媽的天兵
腦子傻不拎叮
出來少根筋
還不如滾回家裡待命
停止你犯蠢的小聰明
滾回你的天馬行星
報告班長他需要被隔離
他來這裡散播愚蠢的疾病",2020-11-28 12:30:02+00:00,0,515001,25522,0,959
